hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:34554	TRG-TCC4-1	tRNA-Gly (anticodon TCC) 4-1	non-coding RNA	RNA, transfer	Approved	1q23.3	01q23.3	tRNA-Gly-TCC-4-1		TRNAG7	"transfer RNA glycine 7 (anticodon UCC)|transfer RNA-Gly (TCC) 4-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100188997				HG983829																												tRNA-Gly-TCC-4-1	HGNC:34554		
HGNC:35032	TRG-TCC5-1	tRNA-Gly (anticodon TCC) 5-1	pseudogene	pseudogene	Approved	18q21.31	18q21.31	tRNA-Gly-TCC-5-1		TRNAG33P	"transfer RNA glycine 33 (anticodon UCC) pseudogene|transfer RNA-Gly (TCC) 5-1"	Cytoplasmic transfer RNA pseudogenes	1681	2008-08-29	2014-06-19	2019-05-01	2019-05-01	100189460				HG983830	NG_008517																											tRNA-Gly-TCC-5-1	HGNC:35032		
HGNC:35086	TRG-TCC6-1	tRNA-Gly (anticodon TCC) 6-1	pseudogene	pseudogene	Approved	18q21.31	18q21.31	tRNA-Gly-TCC-6-1		TRNAG35P	"transfer RNA glycine 35 (anticodon UCC) pseudogene|transfer RNA-Gly (TCC) 6-1"	Cytoplasmic transfer RNA pseudogenes	1681	2008-08-29	2014-06-19	2019-05-01	2019-05-01	100189511				HG983831	NG_008569																											tRNA-Gly-TCC-6-1	HGNC:35086		
HGNC:12275	TRGC1	T cell receptor gamma constant 1	other	T cell receptor gene	Approved	7p14.1	07p14.1	C1	T-cell receptor, gamma, constant region C1	TCRGC1	TCRGC1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6966	ENSG00000211689	OTTHUMG00000155219	uc064cxn.1	M14996	NG_001336		"A2JGV3|P0CF51"	2879283	"MGI:98625|MGI:98626|MGI:98627|MGI:98628"				186970									TRGC1											HGNC:12275		
HGNC:12276	TRGC2	T cell receptor gamma constant 2	other	T cell receptor gene	Approved	7p14.1	07p14.1	"TRGC2(2X)|TRGC2(3X)"	T-cell receptor, gamma, constant region C2	TCRGC2	TCRGC2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6967	ENSG00000227191	OTTHUMG00000155215	uc064cxk.1	M15002	NG_001336		P03986	3458221	"MGI:98625|MGI:98626|MGI:98627"				615450									TRGC2											HGNC:12276		
HGNC:12277	TRGJ1	T cell receptor gamma joining 1	other	T cell receptor gene	Approved	7p14.1	07p14.1	J1	T-cell receptor, gamma, joining segment J1	TCRGJ1	TCRGJ1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6968	ENSG00000211690	OTTHUMG00000155214	uc064cxr.1	M12960	NG_001336		A0A075B6S0	3003579														TRGJ1											HGNC:12277		
HGNC:12278	TRGJ2	T cell receptor gamma joining 2	other	T cell receptor gene	Approved	7p14.1	07p14.1	J2	T-cell receptor gamma joining segment J2	TCRGJ2	TCRGJ2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6969	ENSG00000211687	OTTHUMG00000155217	uc064cxl.1	M12961	NG_001336			3003579														TRGJ2											HGNC:12278		
HGNC:12279	TRGJP	T cell receptor gamma joining P	other	T cell receptor gene	Approved	7p14.1	07p14.1	JP	T-cell receptor, gamma, joining segment JP	TCRGJP	TCRGJP	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6970	ENSG00000211691	OTTHUMG00000155220	uc064cxs.1	M12950	NG_001336			2938743														TRGJP											HGNC:12279		
HGNC:12280	TRGJP1	T cell receptor gamma joining P1	other	T cell receptor gene	Approved	7p14.1	07p14.1	JP1	"T-cell receptor gamma joining segment JP1|T-cell receptor gamma joining P1"	TCRGJP1	TCRGJP1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6971	ENSG00000211692	OTTHUMG00000155226	uc064cxt.1	X08084	NG_001336			2969332														TRGJP1											HGNC:12280		
HGNC:12281	TRGJP2	T cell receptor gamma joining P2	other	T cell receptor gene	Approved	7p14.1	07p14.1	JP2	T-cell receptor, gamma, joining segment JP2	TCRGJP2	TCRGJP2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6972	ENSG00000211688	OTTHUMG00000155222	uc064cxm.1	M16016	NG_001336			2951442														TRGJP2											HGNC:12281		
HGNC:12284	TRGV1	T cell receptor gamma variable 1 (non-functional)	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S1P		TCRGV1	TCRGV1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6973	ENSG00000211701	OTTHUMG00000155097	uc064cyd.1	M12949	NG_001336		A0A0A0MS02	"2938743|2969332"	MGI:98637													TRGV1											HGNC:12284		
HGNC:12287	TRGV2	T cell receptor gamma variable 2	other	T cell receptor gene	Approved	7p14.1	07p14.1	VIS2	T-cell receptor, gamma, variable region V2	TCRGV2	TCRGV2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6974	ENSG00000233306	OTTHUMG00000155105	uc064cyc.1	M13429	NG_001336		A0A075B6R0	"2938743|2969332"	MGI:98637													TRGV2											HGNC:12287		
HGNC:12288	TRGV3	T cell receptor gamma variable 3	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S3	T-cell receptor, gamma, variable region V3	TCRGV3	TCRGV3	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6976	ENSG00000211699	OTTHUMG00000155102	uc064cyb.1	M13430	NG_001336		P03979	"2938743|2969332"	MGI:98637													TRGV3											HGNC:12288		
HGNC:12289	TRGV4	T cell receptor gamma variable 4	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S4	T-cell receptor, gamma, variable region V4	TCRGV4	TCRGV4	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6977	ENSG00000211698	OTTHUMG00000155099	uc064cya.1	X15272	NG_001336		A0A0C4DH28	2969332	MGI:98637													TRGV4											HGNC:12289		
HGNC:12290	TRGV5	T cell receptor gamma variable 5	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S5	T-cell receptor, gamma, variable region V5	TCRGV5	TCRGV5	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6978	ENSG00000211697	OTTHUMG00000155101	uc022aca.2	M36286	NG_001336		A0A0B4J1U4	"2902186|2969332"	MGI:98637													TRGV5											HGNC:12290		
HGNC:12291	TRGV5P	T cell receptor gamma variable 5P (pseudogene)	pseudogene	T cell receptor pseudogene	Approved	7p14.1	07p14.1	V1S5P	T-cell receptor, gamma, variable region V5P (pseudogene)	TCRGV5P	TCRGV5P	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6979	ENSG00000228668	OTTHUMG00000155095		M13431	NG_001336			"2938743|2969332"											PGOHUM00000232657			TRGV5P											HGNC:12291		
HGNC:12292	TRGV6	T cell receptor gamma variable 6 (pseudogene)	pseudogene	T cell receptor pseudogene	Approved	7p14.1	07p14.1	"V1S5P|TCRGV5P"	T-cell receptor, gamma, variable region V5P (pseudogene)	TCRGV6	TCRGV6	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6980	ENSG00000226212	OTTHUMG00000155096		M13432	NG_001336			"2938743|2969332"											PGOHUM00000232656			TRGV6											HGNC:12292		
HGNC:12293	TRGV7	T cell receptor gamma variable 7 (pseudogene)	pseudogene	T cell receptor pseudogene	Approved	7p14.1	07p14.1	V1S7P	T-cell receptor, gamma, variable region V7 (pseudogene)	TCRGV7	TCRGV7	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6981	ENSG00000249978	OTTHUMG00000155100		M13433	NG_001336			"2938743|2969332"											PGOHUM00000250858			TRGV7											HGNC:12293		
HGNC:12294	TRGV8	T cell receptor gamma variable 8	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S8	T-cell receptor, gamma, variable region V8	TCRGV8	TCRGV8	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6982	ENSG00000211696	OTTHUMG00000155098	uc064cxx.1	M13434	NG_001336		A0A0C4DH27		MGI:98637													TRGV8											HGNC:12294		
HGNC:12295	TRGV9	T cell receptor gamma variable 9	other	T cell receptor gene	Approved	7p14.1	07p14.1	V2	T-cell receptor, gamma, variable region V9	TCRGV9	TCRGV9	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6983	ENSG00000211695	OTTHUMG00000155218	uc064cxv.1	X07205	NG_001336		Q99603	"2969332|2806544"														TRGV9											HGNC:12295		
HGNC:12285	TRGV10	T cell receptor gamma variable 10 (non-functional)	other	T cell receptor gene	Approved	7p14.1	07p14.1	V3P	T-cell receptor, gamma, variable region V10	TCRGV10	TCRGV10	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6984	ENSG00000211694	OTTHUMG00000155223	uc003tgl.4	X07206	NG_001336		A0A0A0MS01	2969332	"MGI:98632|MGI:98633"													TRGV10											HGNC:12285		
HGNC:12286	TRGV11	T cell receptor gamma variable 11 (non-functional)	other	T cell receptor gene	Approved	7p14.1	07p14.1	V4P	T-cell receptor, gamma, variable region V11	TCRGV11	TCRGV11	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6985	ENSG00000211693	OTTHUMG00000155221	uc064cxu.1	Y11227	NG_001336		A0A075B6L2		"MGI:98631|MGI:98632|MGI:98633"													TRGV11											HGNC:12286		
HGNC:12296	TRGVA	T cell receptor gamma variable A (pseudogene)	pseudogene	T cell receptor pseudogene	Approved	7p14.1	07p14.1	V5P	T-cell receptor, gamma, variable region VA (pseudogene)	TCRGVA	TCRGVA	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6986	ENSG00000225992	OTTHUMG00000155224		X07208	NG_001336			2969332														TRGVA											HGNC:12296		
HGNC:12297	TRGVB	T cell receptor gamma variable B (pseudogene)	pseudogene	T cell receptor pseudogene	Approved	7p14.1	07p14.1	V6P	T-cell receptor, gamma, variable region VB (pseudogene)	TCRGVB	TCRGVB	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6987	ENSG00000231202	OTTHUMG00000155216		X07209	NG_001336			2969332														TRGVB											HGNC:12297		
HGNC:12298	TRH	thyrotropin releasing hormone	protein-coding gene	gene with protein product	Approved	3q22.1	03q22.1		prothyroliberin		thyrotropin-releasing hormone	"Receptor ligands|Neuropeptides"	"542|1902"	1991-06-04		2016-01-27	2023-01-20	7200	ENSG00000170893	OTTHUMG00000159634	uc003enc.5		NM_007117	CCDS3066	P20396	"2126343|1900134"	MGI:98823	RGD:3903			613879					120259					ligandId:2139										HGNC:12298	"ENST00000302649.4|NM_007117.5"	
HGNC:34535	TRH-GTG1-1	tRNA-His (anticodon GTG) 1-1	non-coding RNA	RNA, transfer	Approved	1q21.1	01q21.1	tRNA-His-GTG-1-1		TRNAH4	"transfer RNA histidine 4 (anticodon GUG)|transfer RNA-His (GTG) 1-1"	Cytoplasmic transfer RNAs	842	2008-08-21	2014-06-19	2019-04-04	2019-04-04	100188991				HG983832																												tRNA-His-GTG-1-1	HGNC:34535		
HGNC:34902	TRH-GTG1-2	tRNA-His (anticodon GTG) 1-2	non-coding RNA	RNA, transfer	Approved	1q21.1	01q21.1	tRNA-His-GTG-1-2		TRNAH10	"transfer RNA histidine 10 (anticodon GUG)|transfer RNA-His (GTG) 1-2"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189334				HG983833																												tRNA-His-GTG-1-2	HGNC:34902		
HGNC:34874	TRH-GTG1-3	tRNA-His (anticodon GTG) 1-3	non-coding RNA	RNA, transfer	Approved	1q21.2	01q21.2	tRNA-His-GTG-1-3		TRNAH9	"transfer RNA histidine 9 (anticodon GUG)|transfer RNA-His (GTG) 1-3"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189307				HG983834																												tRNA-His-GTG-1-3	HGNC:34874		
HGNC:34736	TRH-GTG1-4	tRNA-His (anticodon GTG) 1-4	non-coding RNA	RNA, transfer	Approved	1q21.2	01q21.2	tRNA-His-GTG-1-4		TRNAH7	"transfer RNA histidine 7 (anticodon GUG)|transfer RNA-His (GTG) 1-4"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189174				HG983835																												tRNA-His-GTG-1-4	HGNC:34736		
HGNC:34538	TRH-GTG1-5	tRNA-His (anticodon GTG) 1-5	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-His-GTG-1-5		"TRNAH3|TRH-GTG1-8"	"transfer RNA histidine 3 (anticodon GUG)|transfer RNA-His (GTG) 1-8|transfer RNA-His (GTG) 1-5"	Cytoplasmic transfer RNAs	842	2008-09-03	2016-02-15	2019-04-04	2019-04-04	100188987				HG983839																												tRNA-His-GTG-1-5	HGNC:34538		
HGNC:33260	TRH-GTG1-6	tRNA-His (anticodon GTG) 1-6	non-coding RNA	RNA, transfer	Approved	9p22.3	09p22.3	tRNA-His-GTG-1-6		"TRNAH5|TRH-GTG1-9"	"transfer RNA histidine 5 (anticodon GUG)|transfer RNA-His (GTG) 1-9|transfer RNA-His (GTG) 1-6"	Cytoplasmic transfer RNAs	842	2007-02-01	2016-02-15	2019-04-04	2019-04-04	100009607				HG983840				6188108																								tRNA-His-GTG-1-6	HGNC:33260		
HGNC:34536	TRH-GTG1-7	tRNA-His (anticodon GTG) 1-7	non-coding RNA	RNA, transfer	Approved	15q21.1	15q21.1	tRNA-His-GTG-1-7		"TRNAH1|TRH-GTG1-5"	"transfer RNA histidine 1 (anticodon GUG)|transfer RNA-His (GTG) 1-5|transfer RNA-His (GTG) 1-7"	Cytoplasmic transfer RNAs	842	2008-09-03	2016-02-15	2019-04-04	2019-04-04	100188986				HG983836																												tRNA-His-GTG-1-7	HGNC:34536		
HGNC:34537	TRH-GTG1-8	tRNA-His (anticodon GTG) 1-8	non-coding RNA	RNA, transfer	Approved	15q21.1	15q21.1	tRNA-His-GTG-1-8		"TRNAH2|TRH-GTG1-6"	"transfer RNA histidine 2 (anticodon GUG)|transfer RNA-His (GTG) 1-6|transfer RNA-His (GTG) 1-8"	Cytoplasmic transfer RNAs	842	2008-09-03	2016-02-15	2019-04-04	2019-04-04	100188988				HG983837																												tRNA-His-GTG-1-8	HGNC:34537		
HGNC:34624	TRH-GTG1-9	tRNA-His (anticodon GTG) 1-9	non-coding RNA	RNA, transfer	Approved	15q21.1	15q21.1	tRNA-His-GTG-1-9		"TRNAH6|TRH-GTG1-7"	"transfer RNA histidine 6 (anticodon GUG)|transfer RNA-His (GTG) 1-7|transfer RNA-His (GTG) 1-9"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2019-04-04	2019-04-04	100189065				HG983838																												tRNA-His-GTG-1-9	HGNC:34624		
HGNC:34918	TRH-GTG2-1	tRNA-His (GTG) 2-1	non-coding RNA	RNA, transfer	Approved	1	01	tRNA-His-GTG-2-1		TRNAH11	"transfer RNA histidine 11 (anticodon GUG)|transfer RNA-His (GTG) 2-1"	Low confidence cytoplasmic transfer RNAs	1877	2008-08-29	2014-06-19	2018-11-20	2018-11-20	100189350				HG983841																												tRNA-His-GTG-2-1			
HGNC:34805	TRH-GTG3-1	tRNA-His (anticodon GTG) 3-1	non-coding RNA	RNA, transfer	Approved	3q24	03q24	tRNA-His-GTG-3-1		TRNAH8	"transfer RNA histidine 8 (anticodon GUG)|transfer RNA-His (GTG) 3-1"			2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189242				HG983842																												tRNA-His-GTG-3-1			
HGNC:30748	TRHDE	thyrotropin releasing hormone degrading enzyme	protein-coding gene	gene with protein product	Approved	12q21.1	12q21.1	"PGPEP2|TRH-DE|PAP-II"	"pyroglutamyl-peptidase II|pyroglutamyl aminopeptidase II|TRH-specific aminopeptidase"		thyrotropin-releasing hormone degrading enzyme	M1 metallopeptidases	1437	2005-05-10	2005-08-09	2016-02-01	2023-01-20	29953	ENSG00000072657	OTTHUMG00000169642	uc001sxa.4	AF126372	NM_013381	CCDS9004	Q9UKU6	"10491199|12975309"	MGI:2384311	RGD:728895			606950										objectId:1577					3.4.19.6					HGNC:30748	"ENST00000261180.10|NM_013381.3"	
HGNC:27471	TRHDE-AS1	TRHDE antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q21.1	12q21.1				TRHDE antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2012-06-30		2012-08-15	2023-03-15	283392	ENSG00000236333	OTTHUMG00000150370	uc021rat.2	BC040230	NR_026836																										TRHDE-AS1		HGNC:27471		
HGNC:12299	TRHR	thyrotropin releasing hormone receptor	protein-coding gene	gene with protein product	Approved	8q23.1	08q23.1				thyrotropin-releasing hormone receptor	Peptide receptors	220	1993-11-08		2016-02-01	2023-01-20	7201	ENSG00000174417	OTTHUMG00000164910	uc064pnj.1		NM_003301	CCDS6311	P34981	8128317	MGI:98824	RGD:3904			188545					120261					objectId:363										HGNC:12299	"ENST00000518632.2|NM_003301.7"	HGNC:12299
HGNC:34812	TRI-AAT1-1	tRNA-Ile (anticodon AAT) 1-1	non-coding RNA	RNA, transfer	Approved	6p11.2	06p11.2	tRNA-Ile-AAT-1-1		TRNAI12	"transfer RNA isoleucine 12 (anticodon AAU)|transfer RNA-Ile (AAT) 1-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189249				HG983843																												tRNA-Ile-AAT-1-1	HGNC:34812		
HGNC:34630	TRI-AAT2-1	tRNA-Ile (anticodon AAT) 2-1	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-2-1		TRNAI4	"transfer RNA isoleucine 4 (anticodon AAU)|transfer RNA-Ile (AAT) 2-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189071				HG983844																												tRNA-Ile-AAT-2-1	HGNC:34630		
HGNC:34776	TRI-AAT3-1	tRNA-Ile (anticodon AAT) 3-1	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-3-1		TRNAI11	"transfer RNA isoleucine 11 (anticodon AAU)|transfer RNA-Ile (AAT) 3-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189213				HG983845																												tRNA-Ile-AAT-3-1	HGNC:34776		
HGNC:34961	TRI-AAT4-1	tRNA-Ile (anticodon AAT) 4-1	non-coding RNA	RNA, transfer	Approved	17p13.1	17p13.1	tRNA-Ile-AAT-4-1		TRNAI24	"transfer RNA isoleucine 24 (anticodon AAU)|transfer RNA-Ile (AAT) 4-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189393				HG983846																												tRNA-Ile-AAT-4-1	HGNC:34961		
HGNC:34715	TRI-AAT5-1	tRNA-Ile (anticodon AAT) 5-1	non-coding RNA	RNA, transfer	Approved	6p22.2	06p22.2	tRNA-Ile-AAT-5-1		"TRNAI9|TRI-AAT5-3"	"transfer RNA isoleucine 9 (anticodon AAU)|transfer RNA-Ile (AAT) 5-3|transfer RNA-Ile (AAT) 5-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2019-04-04	2019-05-08	100189153				HG983849																												tRNA-Ile-AAT-5-1	HGNC:34715		
HGNC:34904	TRI-AAT5-2	tRNA-Ile (anticodon AAT) 5-2	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-5-2		"TRNAI20|TRI-AAT5-4"	"transfer RNA isoleucine 20 (anticodon AAU)|transfer RNA-Ile (AAT) 5-4|transfer RNA-Ile (AAT) 5-2"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2019-04-04	2019-04-04	100189336				HG983850																												tRNA-Ile-AAT-5-2	HGNC:34904		
HGNC:34877	TRI-AAT5-3	tRNA-Ile (anticodon AAT) 5-3	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-5-3		"TRNAI17|TRI-AAT5-5"	"transfer RNA isoleucine 17 (anticodon AAU)|transfer RNA-Ile (AAT) 5-5|transfer RNA-Ile (AAT) 5-3"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2019-04-04	2019-04-04	100189310				HG983851																												tRNA-Ile-AAT-5-3	HGNC:34877		
HGNC:34839	TRI-AAT5-4	tRNA-Ile (anticodon AAT) 5-4	non-coding RNA	RNA, transfer	Approved	14q32.31	14q32.31	tRNA-Ile-AAT-5-4		"TRNAI15|TRI-AAT5-1"	"transfer RNA isoleucine 15 (anticodon AAU)|transfer RNA-Ile (AAT) 5-1|transfer RNA-Ile (AAT) 5-4"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2019-04-04	2019-04-04	100189275				HG983847																												tRNA-Ile-AAT-5-4	HGNC:34839		
HGNC:34955	TRI-AAT5-5	tRNA-Ile (anticodon AAT) 5-5	non-coding RNA	RNA, transfer	Approved	17p13.1	17p13.1	tRNA-Ile-AAT-5-5		"TRNAI23|TRI-AAT5-2"	"transfer RNA isoleucine 23 (anticodon AAU)|transfer RNA-Ile (AAT) 5-2|transfer RNA-Ile (AAT) 5-5"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2019-04-04	2019-04-04	100189387				HG983848																												tRNA-Ile-AAT-5-5	HGNC:34955		
HGNC:34940	TRI-AAT6-1	tRNA-Ile (anticodon AAT) 6-1	non-coding RNA	RNA, transfer	Approved	6p22.2	06p22.2	tRNA-Ile-AAT-6-1		TRNAI22	"transfer RNA isoleucine 22 (anticodon AAU)|transfer RNA-Ile (AAT) 6-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189372				HG983852																												tRNA-Ile-AAT-6-1	HGNC:34940		
HGNC:34710	TRI-AAT7-1	tRNA-Ile (anticodon AAT) 7-1	non-coding RNA	RNA, transfer	Approved	6p22.2	06p22.2	tRNA-Ile-AAT-7-1		TRNAI8	"transfer RNA isoleucine 8 (anticodon AAU)|transfer RNA-Ile (AAT) 7-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2020-02-13	100189401				HG983853																												tRNA-Ile-AAT-7-1			
HGNC:34970	TRI-AAT7-2	tRNA-Ile (anticodon AAT) 7-2	non-coding RNA	RNA, transfer	Approved	6p22.2	06p22.2	tRNA-Ile-AAT-7-2		TRNAI25	"transfer RNA isoleucine 25 (anticodon AAU)|transfer RNA-Ile (AAT) 7-2"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2020-02-13	107986683				HG983854																												tRNA-Ile-AAT-7-2	HGNC:34970		
HGNC:34656	TRI-AAT8-1	tRNA-Ile (anticodon AAT) 8-1	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-8-1		TRNAI5	"transfer RNA isoleucine 5 (anticodon AAU)|transfer RNA-Ile (AAT) 8-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189095				HG983855																												tRNA-Ile-AAT-8-1	HGNC:34656		
HGNC:12300	TRI-AAT9-1	tRNA-Ile (anticodon AAT) 9-1	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-9-1		"TRI|TRNAI1"	"transfer RNA isoleucine|transfer RNA isoleucine 1 (anticodon AAU)|transfer RNA-Ile (AAT) 9-1"	Cytoplasmic transfer RNAs	842	1994-02-18	2014-06-19	2019-04-04	2019-04-04	7202				HG983856																												tRNA-Ile-AAT-9-1	HGNC:12300		
HGNC:35034	TRI-AAT10-1	tRNA-Ile (anticodon AAT) 10-1	pseudogene	pseudogene	Approved	6p22.1	06p22.1	tRNA-Ile-AAT-10-1		TRNAI28P	"transfer RNA isoleucine 28 (anticodon AAU) pseudogene|transfer RNA-Ile (AAT) 10-1"	Cytoplasmic transfer RNA pseudogenes	1681	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189462				HG983857	NG_008519																											tRNA-Ile-AAT-10-1	HGNC:35034		
HGNC:35047	TRI-AAT11-1	tRNA-Ile (anticodon AAT) 11-1	pseudogene	pseudogene	Approved	12q24.33	12q24.33	tRNA-Ile-AAT-11-1		TRNAI29P	"transfer RNA isoleucine 29 (anticodon AAU) pseudogene|transfer RNA-Ile (AAT) 11-1"	Cytoplasmic transfer RNA pseudogenes	1681	2008-08-29	2014-06-19	2019-05-01	2019-05-01	100189474				HG983858	NG_008532																											tRNA-Ile-AAT-11-1	HGNC:35047		
HGNC:35054	TRI-AAT12-1	tRNA-Ile (anticodon AAT) 12-1	non-coding RNA	RNA, transfer	Approved	20q13.2	20q13.2	tRNA-Ile-AAT-12-1		TRNAI30P	"transfer RNA isoleucine 30 (anticodon AAU) pseudogene|transfer RNA-Ile (AAT) 12-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189481				HG983859	NG_008539																											tRNA-Ile-AAT-12-1	HGNC:35054		
HGNC:34694	TRI-GAT1-1	tRNA-Ile (anticodon GAT) 1-1	non-coding RNA	RNA, transfer	Approved	Xp22.33	Xp22.33	tRNA-Ile-GAT-1-1		TRNAI7	"transfer RNA isoleucine 7 (anticodon GAU)|transfer RNA-Ile (GAT) 1-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189132				HG983860																												tRNA-Ile-GAT-1-1	HGNC:34694		
HGNC:34609	TRI-GAT1-2	tRNA-Ile (anticodon GAT) 1-2	non-coding RNA	RNA, transfer	Approved	Xp22.33	Xp22.33	tRNA-Ile-GAT-1-2		TRNAI3	"transfer RNA isoleucine 3 (anticodon GAU)|transfer RNA-Ile (GAT) 1-2"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189050				HG983861																												tRNA-Ile-GAT-1-2	HGNC:34609		
HGNC:34996	TRI-GAT1-3	tRNA-Ile (anticodon GAT) 1-3	non-coding RNA	RNA, transfer	Approved	Xp22.33	Xp22.33	tRNA-Ile-GAT-1-3		TRNAI26	"transfer RNA isoleucine 26 (anticodon GAU)|transfer RNA-Ile (GAT) 1-3"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189427				HG983862																												tRNA-Ile-GAT-1-3	HGNC:34996		
HGNC:34891	TRI-TAT1-1	tRNA-Ile (anticodon TAT) 1-1	non-coding RNA	RNA, transfer	Approved	19q13.2	19q13.2	tRNA-Ile-TAT-1-1		TRNAI18	"transfer RNA isoleucine 18 (anticodon UAU)|transfer RNA-Ile (TAT) 1-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2019-04-04	2019-04-04	100189324				HG983863																												tRNA-Ile-TAT-1-1	HGNC:34891		
